Mutation Operator,Mutated SMILES,Predicted Lipophilicity,SMILES,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight_drugbank_approved_percentile,logP_drugbank_approved_percentile,hydrogen_bond_acceptors_drugbank_approved_percentile,hydrogen_bond_donors_drugbank_approved_percentile,Lipinski_drugbank_approved_percentile,QED_drugbank_approved_percentile,stereo_centers_drugbank_approved_percentile,tpsa_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile
Stereochemistry Alteration,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,2.9804941050446927,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,837.919,4.764900000000004,13,3,2.0,0.1435322584063179,10,201.06,0.3767308071255684,0.3692920535802841,0.7459781527519226,0.007306439441163093,0.0697761595249176,0.047098973765969276,0.127687306702137,0.024811120145022868,0.055908233672380445,0.6559708952903748,0.6325550734996795,0.1182030975818634,0.3316091880202293,0.8011697411537171,0.9850988149642944,0.16846542209386825,0.399378901720047,0.050877618789672854,0.23962257504463197,0.022850749641656877,0.18234170377254486,0.072640061378479,0.5629028022289276,0.7990560412406922,0.31923733949661254,0.22283535748720168,0.03910240083932877,0.9101818203926086,0.2697010040283203,0.08720822371542454,0.5864870250225067,-5.4728475367886045,131.29681741504365,104.13034678639674,43.78864457939904,-10.141795649700693,4.3515740636959706,2.980494233972111,102.24539673816962,-6.662101740594698,5.025286209455375,94.92051182628926,86.77782086079876,93.54400930593253,77.25862737495153,9.848778596355176,8.452888716556805,95.52151996898023,91.62466072120976,74.05971306708027,22.41178751454052,42.22566886390074,30.050407134548273,43.73788290034897,17.177200465296625,69.29042264443582,18.224117875145403,52.30709577355564,67.81698332687088,84.52888716556805,42.53586661496704,78.36370686312524,71.69445521519968,38.34819697557192,92.67157813105855,94.53276463745638,61.341605273361765,87.9410624272974,57.03761147731679,77.27801473439317,88.290034897247,36.952307095773556,88.13493602171384,72.70259790616518,94.68786351298952,70.49243892981775,98.0224893369523,89.10430399379604,3.9162466072120976,67.70065917022102,24.117875145405193,97.20822024040325,96.20007754943776,84.45133772780147,44.90112446684761,99.18573090345095,80.4187669639395,93.67972082202404,1.9775106630476929,74.75765800697945
Stereochemistry Alteration,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,2.9804941050446927,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,837.919,4.764900000000004,13,3,2.0,0.1435322584063179,10,201.06,0.3767308071255684,0.3692920535802841,0.7459781527519226,0.007306439441163093,0.0697761595249176,0.047098973765969276,0.127687306702137,0.024811120145022868,0.055908233672380445,0.6559708952903748,0.6325550734996795,0.1182030975818634,0.3316091880202293,0.8011697411537171,0.9850988149642944,0.16846542209386825,0.399378901720047,0.050877618789672854,0.23962257504463197,0.022850749641656877,0.18234170377254486,0.072640061378479,0.5629028022289276,0.7990560412406922,0.31923733949661254,0.22283535748720168,0.03910240083932877,0.9101818203926086,0.2697010040283203,0.08720822371542454,0.5864870250225067,-5.4728475367886045,131.29681741504365,104.13034678639674,43.78864457939904,-10.141795649700693,4.3515740636959706,2.980494233972111,102.24539673816962,-6.662101740594698,5.025286209455375,94.92051182628926,86.77782086079876,93.54400930593253,77.25862737495153,9.848778596355176,8.452888716556805,95.52151996898023,91.62466072120976,74.05971306708027,22.41178751454052,42.22566886390074,30.050407134548273,43.73788290034897,17.177200465296625,69.29042264443582,18.224117875145403,52.30709577355564,67.81698332687088,84.52888716556805,42.53586661496704,78.36370686312524,71.69445521519968,38.34819697557192,92.67157813105855,94.53276463745638,61.341605273361765,87.9410624272974,57.03761147731679,77.27801473439317,88.290034897247,36.952307095773556,88.13493602171384,72.70259790616518,94.68786351298952,70.49243892981775,98.0224893369523,89.10430399379604,3.9162466072120976,67.70065917022102,24.117875145405193,97.20822024040325,96.20007754943776,84.45133772780147,44.90112446684761,99.18573090345095,80.4187669639395,93.67972082202404,1.9775106630476929,74.75765800697945
Stereochemistry Alteration,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,2.9804941050446927,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,837.919,4.764900000000004,13,3,2.0,0.1435322584063179,10,201.06,0.3767308071255684,0.3692920535802841,0.7459781527519226,0.007306439441163093,0.0697761595249176,0.047098973765969276,0.127687306702137,0.024811120145022868,0.055908233672380445,0.6559708952903748,0.6325550734996795,0.1182030975818634,0.3316091880202293,0.8011697411537171,0.9850988149642944,0.16846542209386825,0.399378901720047,0.050877618789672854,0.23962257504463197,0.022850749641656877,0.18234170377254486,0.072640061378479,0.5629028022289276,0.7990560412406922,0.31923733949661254,0.22283535748720168,0.03910240083932877,0.9101818203926086,0.2697010040283203,0.08720822371542454,0.5864870250225067,-5.4728475367886045,131.29681741504365,104.13034678639674,43.78864457939904,-10.141795649700693,4.3515740636959706,2.980494233972111,102.24539673816962,-6.662101740594698,5.025286209455375,94.92051182628926,86.77782086079876,93.54400930593253,77.25862737495153,9.848778596355176,8.452888716556805,95.52151996898023,91.62466072120976,74.05971306708027,22.41178751454052,42.22566886390074,30.050407134548273,43.73788290034897,17.177200465296625,69.29042264443582,18.224117875145403,52.30709577355564,67.81698332687088,84.52888716556805,42.53586661496704,78.36370686312524,71.69445521519968,38.34819697557192,92.67157813105855,94.53276463745638,61.341605273361765,87.9410624272974,57.03761147731679,77.27801473439317,88.290034897247,36.952307095773556,88.13493602171384,72.70259790616518,94.68786351298952,70.49243892981775,98.0224893369523,89.10430399379604,3.9162466072120976,67.70065917022102,24.117875145405193,97.20822024040325,96.20007754943776,84.45133772780147,44.90112446684761,99.18573090345095,80.4187669639395,93.67972082202404,1.9775106630476929,74.75765800697945
Stereochemistry Alteration,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,2.9804941050446927,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,837.919,4.764900000000004,13,3,2.0,0.1435322584063179,10,201.06,0.3767308071255684,0.3692920535802841,0.7459781527519226,0.007306439441163093,0.0697761595249176,0.047098973765969276,0.127687306702137,0.024811120145022868,0.055908233672380445,0.6559708952903748,0.6325550734996795,0.1182030975818634,0.3316091880202293,0.8011697411537171,0.9850988149642944,0.16846542209386825,0.399378901720047,0.050877618789672854,0.23962257504463197,0.022850749641656877,0.18234170377254486,0.072640061378479,0.5629028022289276,0.7990560412406922,0.31923733949661254,0.22283535748720168,0.03910240083932877,0.9101818203926086,0.2697010040283203,0.08720822371542454,0.5864870250225067,-5.4728475367886045,131.29681741504365,104.13034678639674,43.78864457939904,-10.141795649700693,4.3515740636959706,2.980494233972111,102.24539673816962,-6.662101740594698,5.025286209455375,94.92051182628926,86.77782086079876,93.54400930593253,77.25862737495153,9.848778596355176,8.452888716556805,95.52151996898023,91.62466072120976,74.05971306708027,22.41178751454052,42.22566886390074,30.050407134548273,43.73788290034897,17.177200465296625,69.29042264443582,18.224117875145403,52.30709577355564,67.81698332687088,84.52888716556805,42.53586661496704,78.36370686312524,71.69445521519968,38.34819697557192,92.67157813105855,94.53276463745638,61.341605273361765,87.9410624272974,57.03761147731679,77.27801473439317,88.290034897247,36.952307095773556,88.13493602171384,72.70259790616518,94.68786351298952,70.49243892981775,98.0224893369523,89.10430399379604,3.9162466072120976,67.70065917022102,24.117875145405193,97.20822024040325,96.20007754943776,84.45133772780147,44.90112446684761,99.18573090345095,80.4187669639395,93.67972082202404,1.9775106630476929,74.75765800697945
Substructure Replacement,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@H](N)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(N)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,2.2248680250503146,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@H](N)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(N)C[C@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,835.951,4.697700000000006,13,3,2.0,0.14384422824859003,10,212.64000000000001,0.5698933452367783,0.47163269519805906,0.8391970753669739,0.011045828927308321,0.09805959984660148,0.03879469744861126,0.12358330115675926,0.04820973426103592,0.13936456963419913,0.6420421361923218,0.8801536917686462,0.1715128406882286,0.6009132087230682,0.7150055885314941,0.9819593667984009,0.1629950910806656,0.32888972461223603,0.06145525649189949,0.20323875695466995,0.044681675359606744,0.18015654087066652,0.10556458979845047,0.5704644203186036,0.693148547410965,0.3438405215740204,0.3212517827749252,0.04003048539161682,0.830839192867279,0.3207764446735382,0.1477057747542858,0.6845557391643524,-5.788305867420101,120.77725215084433,90.6103420345298,38.08634148234354,-9.404269662756608,4.364001919846774,2.2248682161876907,93.90109303491491,-5.901071889430398,6.232939640568087,94.88173710740597,86.04110120201628,93.54400930593253,77.25862737495153,9.848778596355176,8.452888716556805,95.52151996898023,92.8266770065917,86.50639782861575,28.809616130283054,58.58860023264831,34.703373400542844,49.12756882512602,14.113997673516867,68.86390073671966,32.60953858084529,67.97208220240402,65.99457153935634,94.1062427297402,53.35401318340442,93.95114385420706,65.56804963164016,37.18495540907328,92.67157813105855,94.1062427297402,64.55990694067468,85.73090345094998,74.17603722373012,76.89026754556029,91.70221015897634,37.34005428460644,83.4044203179527,74.29236138037999,97.13067080263667,71.11283443195036,96.23885226832105,91.1981388134936,13.067080263668089,71.3454827452501,15.936409461031406,95.30825901512213,93.7960449786739,81.0779371849554,52.57851880573865,99.22450562233423,64.55990694067468,80.72896471500582,6.010081426909655,81.11671190383869
Bond Order Modification,CC(=O)O[C@@]12CO[C@@H]1C[C@@H](O)[C@@]1(C)C(=O)[C@H](OC(C)O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,2.6249580061924696,CC(=O)O[C@@]12CO[C@@H]1C[C@@H](O)[C@@]1(C)C(=O)[C@H](OC(C)O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,855.9340000000002,3.5275000000000034,14,5,2.0,0.08061521249198968,12,224.45,0.32786317318677904,0.2837302803993225,0.7916832566261292,0.005620399757754057,0.06280097812414169,0.05971076339483261,0.11325710490345955,0.025397897325456144,0.03657101914286613,0.62846799492836,0.5870253205299377,0.11351531967520714,0.3266614034771919,0.8416342735290527,0.9840567231178283,0.10576987154781818,0.26213288903236387,0.06110042855143547,0.20037690550088882,0.016510905977338553,0.12768252640962602,0.07004507705569267,0.5224387884140015,0.7816441416740417,0.2687219321727753,0.17499228417873383,0.03258433602750301,0.867111074924469,0.1871226519346237,0.07198450528085232,0.5948488473892212,-5.662915029999544,127.46197652694407,96.59608913614211,36.98386312641246,-10.820350659619507,4.301942829390447,2.6249580295456343,99.3003710282639,-5.826850877979037,4.568501332432732,95.19193485847228,70.10469174098488,94.59092671578131,90.75222954633578,9.848778596355176,4.6917409848778595,96.85924777045366,93.91236913532377,69.17409848778595,17.48739821636293,49.554090732842184,27.025979061651803,41.799146956184565,21.481194261341606,67.3904614191547,18.456766188445133,45.71539356339667,64.01706087630865,83.52074447460255,41.60527336176813,78.05350911205893,75.37805350911205,37.80535091120589,90.92671578131058,93.52462194649088,64.40480806514152,85.42070569988367,48.23575029081039,65.25785188057387,87.86351298953082,35.36254362155874,87.47576580069794,68.47615354788678,92.98177588212485,67.27413726250485,97.01434664598682,84.49011244668476,2.2489336952307095,67.97208220240402,19.309810003877473,96.54905001938735,94.92051182628926,80.53509112058937,38.309422256688634,99.03063202791779,72.6250484683986,89.99612252811167,6.359053896859248,71.92710352849942
Substructure Replacement,CC[C@H](C[C@@]1(N)[C@@H](OC(=O)c2ccccc2)[C@@H]2[C@]3(OC(C)=O)CO[C@@H]3C[C@@H](N)[C@@]2(C)C(=O)[C@H](OC(C)=O)CC1(C)C)OC(=O)[C@@H](N)[C@H](NC(=O)c1ccccc1)c1ccccc1,2.013841532879249,CC[C@H](C[C@@]1(N)[C@@H](OC(=O)c2ccccc2)[C@@H]2[C@]3(OC(C)=O)CO[C@@H]3C[C@@H](N)[C@@]2(C)C(=O)[C@H](OC(C)=O)CC1(C)C)OC(=O)[C@@H](N)[C@H](NC(=O)c1ccccc1)c1ccccc1,854.9980000000002,4.104900000000007,14,4,2.0,0.13994657884427197,11,238.65999999999997,0.592528012394905,0.47276997566223145,0.8276367068290711,0.014619327941909432,0.09721903055906296,0.038029008731246,0.12558133527636528,0.06371762268245221,0.21311581283807754,0.6419467449188232,0.9158929824829102,0.14309014678001403,0.6709060966968536,0.6612488150596618,0.9831018805503845,0.15193002596497535,0.24344255030155182,0.08641018271446228,0.20755082964897156,0.043088972195982934,0.15066362544894218,0.10426092818379402,0.5427398145198822,0.7264751255512237,0.28060821890830995,0.33786278069019315,0.04190653823316097,0.8061068892478943,0.3005137830972672,0.15627635419368743,0.7621895790100097,-5.906270527789859,123.1340530022942,89.09446392309015,42.38192469998717,-9.457625957476722,4.063012115882813,2.0138414655091053,92.57289866047093,-5.745798568889443,5.689715958660128,95.19193485847228,78.59635517642496,94.59092671578131,86.02171384257464,9.848778596355176,8.181465684373787,96.47150058162077,94.26134160527336,87.55331523846452,28.848390849166343,55.64172159751842,37.533927879022876,48.97246994959286,13.726250484683986,69.0577743311361,38.65839472663823,74.44746025591314,65.99457153935634,95.57968204730516,47.61535478867778,96.62659945715393,62.93136874757658,37.49515316013959,92.40015509887553,93.25319891430787,69.13532376890268,85.92477704536643,73.20666925164792,71.22915858860023,91.58588600232648,36.02171384257464,84.83908491663435,69.75571927103529,97.24699495928654,72.04342768514928,95.57968204730516,90.46141915471112,14.501744862349748,75.99844901124467,13.958898797983714,95.65723148507173,93.40829778984101,83.79216750678557,51.958123303606044,97.82861574253586,60.2559131446297,78.13105854982551,7.018224117875145,78.71267933307483
Bond Order Modification,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1O)C2(C)C,2.897808710593372,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1O)C2(C)C,839.9350000000001,4.556700000000005,13,4,2.0,0.12587725853250467,11,204.21999999999994,0.3945951730012894,0.2863622590899467,0.591816908121109,0.013030741875991226,0.29391190856695176,0.13169237226247787,0.35566529631614685,0.05700100138783455,0.13084239214658738,0.7087028861045838,0.7693514108657837,0.1674145832657814,0.39307239055633547,0.7612701058387756,0.943397867679596,0.03946861885488033,0.07929755598306656,0.02485661320388317,0.14655311405658722,0.026314282044768333,0.15265031009912491,0.04684550240635872,0.3915588676929474,0.8933575868606567,0.2526537150144577,0.09397200271487235,0.04471278265118599,0.8244327545166016,0.15192340165376664,0.16389922201633453,0.8664810299873352,-5.551109053617621,97.66706640416814,93.43889394621195,74.22166097599381,-10.730437931307373,4.5347482551871625,2.8978088608335764,98.22632406435261,-5.530888760184615,1.9202562546842141,94.95928654517255,84.52888716556805,93.54400930593253,86.02171384257464,9.848778596355176,6.979449398991857,96.47150058162077,92.01240791004265,75.68825126017836,17.68127181077937,24.81582008530438,36.331911593640946,72.23730127956573,45.250096936797206,84.9941837921675,36.487010469174095,67.04148894920512,74.56378441256301,89.80224893369522,52.61729352462194,82.66770065917022,68.59247770453663,29.662659945715394,80.96161302830555,83.55951919348584,50.601008142690965,80.06979449398992,61.14773167894533,71.3454827452501,82.55137650252036,29.08103916246607,92.94300116324156,66.7700659170221,87.47576580069794,73.12911981388135,96.12252811167119,81.00038774718882,15.471112834431949,83.32687088018612,21.79139201240791,89.53082590151222,94.49398991857309,92.63280341217526,39.240015509887556,99.49592865451726,78.01473439317564,88.09616130283055,8.491663435440092,53.509112058937575
Bond Order Modification,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1O)C2(C)C,2.897808710593372,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1O)C2(C)C,839.9350000000001,4.556700000000005,13,4,2.0,0.12587725853250467,11,204.21999999999994,0.3945951730012894,0.2863622590899467,0.591816908121109,0.013030741875991226,0.29391190856695176,0.13169237226247787,0.35566529631614685,0.05700100138783455,0.13084239214658738,0.7087028861045838,0.7693514108657837,0.1674145832657814,0.39307239055633547,0.7612701058387756,0.943397867679596,0.03946861885488033,0.07929755598306656,0.02485661320388317,0.14655311405658722,0.026314282044768333,0.15265031009912491,0.04684550240635872,0.3915588676929474,0.8933575868606567,0.2526537150144577,0.09397200271487235,0.04471278265118599,0.8244327545166016,0.15192340165376664,0.16389922201633453,0.8664810299873352,-5.551109053617621,97.66706640416814,93.43889394621195,74.22166097599381,-10.730437931307373,4.5347482551871625,2.8978088608335764,98.22632406435261,-5.530888760184615,1.9202562546842141,94.95928654517255,84.52888716556805,93.54400930593253,86.02171384257464,9.848778596355176,6.979449398991857,96.47150058162077,92.01240791004265,75.68825126017836,17.68127181077937,24.81582008530438,36.331911593640946,72.23730127956573,45.250096936797206,84.9941837921675,36.487010469174095,67.04148894920512,74.56378441256301,89.80224893369522,52.61729352462194,82.66770065917022,68.59247770453663,29.662659945715394,80.96161302830555,83.55951919348584,50.601008142690965,80.06979449398992,61.14773167894533,71.3454827452501,82.55137650252036,29.08103916246607,92.94300116324156,66.7700659170221,87.47576580069794,73.12911981388135,96.12252811167119,81.00038774718882,15.471112834431949,83.32687088018612,21.79139201240791,89.53082590151222,94.49398991857309,92.63280341217526,39.240015509887556,99.49592865451726,78.01473439317564,88.09616130283055,8.491663435440092,53.509112058937575
Bond Order Modification,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1O)C2(C)C,2.897808710593372,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1O)C2(C)C,839.9350000000001,4.556700000000005,13,4,2.0,0.12587725853250467,11,204.21999999999994,0.3945951730012894,0.2863622590899467,0.591816908121109,0.013030741875991226,0.29391190856695176,0.13169237226247787,0.35566529631614685,0.05700100138783455,0.13084239214658738,0.7087028861045838,0.7693514108657837,0.1674145832657814,0.39307239055633547,0.7612701058387756,0.943397867679596,0.03946861885488033,0.07929755598306656,0.02485661320388317,0.14655311405658722,0.026314282044768333,0.15265031009912491,0.04684550240635872,0.3915588676929474,0.8933575868606567,0.2526537150144577,0.09397200271487235,0.04471278265118599,0.8244327545166016,0.15192340165376664,0.16389922201633453,0.8664810299873352,-5.551109053617621,97.66706640416814,93.43889394621195,74.22166097599381,-10.730437931307373,4.5347482551871625,2.8978088608335764,98.22632406435261,-5.530888760184615,1.9202562546842141,94.95928654517255,84.52888716556805,93.54400930593253,86.02171384257464,9.848778596355176,6.979449398991857,96.47150058162077,92.01240791004265,75.68825126017836,17.68127181077937,24.81582008530438,36.331911593640946,72.23730127956573,45.250096936797206,84.9941837921675,36.487010469174095,67.04148894920512,74.56378441256301,89.80224893369522,52.61729352462194,82.66770065917022,68.59247770453663,29.662659945715394,80.96161302830555,83.55951919348584,50.601008142690965,80.06979449398992,61.14773167894533,71.3454827452501,82.55137650252036,29.08103916246607,92.94300116324156,66.7700659170221,87.47576580069794,73.12911981388135,96.12252811167119,81.00038774718882,15.471112834431949,83.32687088018612,21.79139201240791,89.53082590151222,94.49398991857309,92.63280341217526,39.240015509887556,99.49592865451726,78.01473439317564,88.09616130283055,8.491663435440092,53.509112058937575
Bond Order Modification,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1O)C2(C)C,2.897808710593372,CC(=O)O[C@@H]1C2=C(C)[C@@H](OC(=O)C[C@@H](NC(=O)c3ccccc3)c3ccccc3)C[C@@](O)([C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C1O)C2(C)C,839.9350000000001,4.556700000000005,13,4,2.0,0.12587725853250467,11,204.21999999999994,0.3945951730012894,0.2863622590899467,0.591816908121109,0.013030741875991226,0.29391190856695176,0.13169237226247787,0.35566529631614685,0.05700100138783455,0.13084239214658738,0.7087028861045838,0.7693514108657837,0.1674145832657814,0.39307239055633547,0.7612701058387756,0.943397867679596,0.03946861885488033,0.07929755598306656,0.02485661320388317,0.14655311405658722,0.026314282044768333,0.15265031009912491,0.04684550240635872,0.3915588676929474,0.8933575868606567,0.2526537150144577,0.09397200271487235,0.04471278265118599,0.8244327545166016,0.15192340165376664,0.16389922201633453,0.8664810299873352,-5.551109053617621,97.66706640416814,93.43889394621195,74.22166097599381,-10.730437931307373,4.5347482551871625,2.8978088608335764,98.22632406435261,-5.530888760184615,1.9202562546842141,94.95928654517255,84.52888716556805,93.54400930593253,86.02171384257464,9.848778596355176,6.979449398991857,96.47150058162077,92.01240791004265,75.68825126017836,17.68127181077937,24.81582008530438,36.331911593640946,72.23730127956573,45.250096936797206,84.9941837921675,36.487010469174095,67.04148894920512,74.56378441256301,89.80224893369522,52.61729352462194,82.66770065917022,68.59247770453663,29.662659945715394,80.96161302830555,83.55951919348584,50.601008142690965,80.06979449398992,61.14773167894533,71.3454827452501,82.55137650252036,29.08103916246607,92.94300116324156,66.7700659170221,87.47576580069794,73.12911981388135,96.12252811167119,81.00038774718882,15.471112834431949,83.32687088018612,21.79139201240791,89.53082590151222,94.49398991857309,92.63280341217526,39.240015509887556,99.49592865451726,78.01473439317564,88.09616130283055,8.491663435440092,53.509112058937575
